PBM28W,2.76E+00,-8.73E-03,3.04E-02,1.15E-03,-1.92E-05,7.47E-06
PBM35,2.79E+00,-1.19E-02,2.73E-02,2.65E-03,-2.27E-04,2.04E-05
PBM39,2.70E+00,-1.03E-02,2.59E-02,1.43E-03,-6.86E-05,8.20E-06
PHM51,2.58E+00,-1.06E-02,1.39E-02,2.65E-04,-1.97E-06,1.10E-07
PHM52,2.58E+00,-8.99E-03,1.41E-02,2.50E-04,-3.70E-06,2.52E-07
PHM53,2.53E+00,-9.50E-03,1.29E-02,3.07E-04,-1.77E-05,1.05E-06
S-APL,2.28E+00,-9.69E-03,9.23E-03,3.89E-04,-3.80E-05,2.07E-06
S-APL1,2.28E+00,-9.69E-03,9.23E-03,3.89E-04,-3.80E-05,2.07E-06
S-BAH10,1.59E+00,9.33E-03,1.38E-01,4.27E-02,1.22E+00,1.19E+02
S-BAH11,1.57E+00,9.11E-03,1.48E-01,4.02E-02,1.28E+00,1.30E+02
S-BAH27,1.69E+00,1.04E-02,1.33E-01,5.34E-02,1.41E+00,1.27E+02
S-BAH28,1.69E+00,1.03E-02,1.93E-01,5.21E-02,1.56E+00,1.38E+02
S-BAH32,1.58E+00,1.04E-02,1.38E-01,5.48E-02,1.61E+00,1.48E+02
S-BAH54,2.80E+00,-1.14E-02,2.38E-02,5.73E-04,1.15E-05,1.21E-06
S-BAL2,1.31E+00,8.39E-03,1.14E-01,3.99E-02,1.18E+00,1.40E+02
S-BAL3,1.29E+00,8.00E-03,1.32E-01,3.55E-02,1.10E+00,1.35E+02
S-BAL11,8.21E-01,3.51E-03,6.13E-01,1.80E-02,1.25E+00,1.33E+02
S-BAL12,7.15E-01,3.02E-03,6.22E-01,1.67E-02,1.23E+00,1.44E+02
S-BAL14,1.28E+00,7.50E-03,1.46E-01,3.10E-02,1.17E+00,1.29E+02
S-BAL22,1.16E+00,1.18E-02,2.63E-01,-4.38E-03,1.13E+00,1.07E+02
S-BAL35,9.41E-01,1.40E-02,5.46E-01,9.07E-04,1.16E+00,1.14E+02
S-BAL41,1.24E+00,1.16E-02,1.66E-01,-8.90E-03,1.11E+00,1.14E+02
S-BAL42,1.40E+00,1.12E-02,7.19E-02,-2.52E-02,1.27E+00,1.34E+02
S-BAL50,2.40E+00,-1.02E-02,1.21E-02,3.78E-04,-2.73E-05,1.57E-06
S-BAM3,1.37E+00,9.41E-03,8.54E-02,5.04E-02,1.16E+00,1.31E+02
S-BAM4,1.41E+00,9.63E-03,1.11E-01,4.99E-02,1.34E+00,1.52E+02
S-BAM12,1.50E+00,9.41E-03,1.27E-01,4.73E-02,1.44E+00,1.42E+02
S-BSL7,1.15E+00,1.06E-02,1.19E-01,-1.18E-02,1.26E+00,1.30E+02
S-BSM2,8.67E-01,3.69E-03,6.73E-01,1.82E-02,1.18E+00,1.32E+02
S-BSM4,9.62E-01,4.68E-03,5.96E-01,1.79E-02,1.11E+00,1.16E+02
S-BSM9,1.37E+00,7.58E-03,1.89E-01,3.01E-02,1.24E+00,1.31E+02
S-BSM10,9.45E-01,1.57E-02,6.43E-01,1.62E-03,1.18E+00,1.21E+02
S-BSM14,1.28E+00,1.23E-02,2.48E-01,-6.13E-03,1.10E+00,1.07E+02
S-BSM15,9.53E-01,3.88E-03,6.38E-01,1.85E-02,1.65E+00,1.59E+02
S-BSM16,1.14E+00,1.37E-02,4.40E-01,-1.87E-03,1.28E+00,1.20E+02
S-BSM18,9.28E-01,4.18E-03,7.09E-01,1.85E-02,1.19E+00,1.22E+02
S-BSM21,1.48E+00,8.70E-03,9.00E-02,3.99E-02,1.03E+00,1.09E+02
S-BSM22,1.44E+00,8.19E-03,1.41E-01,3.57E-02,1.26E+00,1.32E+02
S-BSM25,1.35E+00,6.95E-03,3.48E-01,2.78E-02,1.39E+00,1.42E+02
S-BSM28,1.44E+00,8.60E-03,1.28E-01,4.09E-02,1.34E+00,1.44E+02
S-BSM36,2.65E+00,-1.28E-02,1.52E-02,5.04E-04,-3.50E-05,2.05E-06
S-BSM71,1.51E+00,8.13E-03,1.58E-01,3.54E-02,1.37E+00,1.36E+02
S-BSM81,9.96E-01,1.45E-02,6.51E-01,1.55E-03,1.22E+00,9.00E+01
S-BSM93,2.65E+00,-1.16E-02,1.55E-02,5.32E-04,-3.39E-05,2.10E-06
S-FPL51,1.17E+00,6.16E-03,4.76E-02,2.63E-02,7.64E-01,1.42E+02
S-FPL51Y,1.14E+00,5.95E-03,7.71E-02,2.24E-02,1.44E+00,2.74E+02
S-FPL52,1.07E+00,6.99E-03,3.36E-02,-2.08E-02,1.10E+00,2.26E+02
S-FPL53,9.84E-01,4.92E-03,6.96E-02,1.94E-02,1.11E+00,2.64E+02
S-FPL55,8.39E-01,7.95E-03,2.14E-01,-2.33E-03,1.48E+00,3.40E+02
S-FPM2,7.61E-01,3.21E-03,7.47E-01,1.40E-02,9.39E-01,1.40E+02
S-FPM3,8.09E-01,3.76E-03,5.27E-01,1.36E-02,9.09E-01,1.43E+02
S-FSL5,1.17E+00,8.42E-03,1.40E-02,-5.82E-02,1.19E+00,1.30E+02
S-FSL5Y,9.77E-01,5.58E-03,2.11E-01,1.77E-02,1.37E+00,1.49E+02
S-FTL10,1.11E+00,6.69E-03,1.16E-01,3.61E-02,1.15E+00,1.38E+02
S-FTM16,1.33E+00,1.02E-02,1.42E-01,5.78E-02,1.44E+00,1.51E+02
S-LAH51,1.83E+00,9.35E-03,2.83E-01,3.74E-02,1.36E+00,1.01E+02
S-LAH52,1.85E+00,9.55E-03,2.98E-01,3.94E-02,1.39E+00,1.03E+02
S-LAH52Q,1.91E+00,1.04E-02,2.40E-01,4.14E-02,1.16E+00,9.66E+01
S-LAH53,1.92E+00,1.02E-02,2.54E-01,4.33E-02,1.39E+00,1.02E+02
S-LAH53V,1.97E+00,1.08E-02,2.05E-01,4.64E-02,1.23E+00,9.77E+01
S-LAH54,3.21E+00,-1.54E-02,2.84E-02,7.92E-04,-1.70E-05,2.62E-06
S-LAH55,1.96E+00,9.79E-03,3.19E-01,3.77E-02,1.39E+00,9.49E+01
